"","name","rank","early_i","late_i","max_ma","min_ma","lng","lat","paleolng","paleolat","group","max_m","min_m","Mlng","Mlat"
"2692","Coleoptera","order","Tuvalian","",232,221.5,14.05,52.040001,25.82,32.89,"Coleoptera",23,22,15.1137,27.9758
"2710","Stargelytron larissae","species","Tuvalian","",232,221.5,10.671,50.011501,24.39,30.22,"Coleoptera",23,22,14.0259,25.204
"2711","Coptoclavidae","family","Tuvalian","",232,221.5,10.695,50.006001,24.41,30.22,"Coleoptera",23,22,14.0439,25.2058
"2954","Ademosyne umutu","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-35.7976,-43.6429
"2955","Argentinosyne frenguellii","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-35.7976,-43.6429
"2956","Argentinocupes pulcher","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-35.7976,-43.6429
"2957","Argentinocupes sara","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-35.7976,-43.6429
"2958","Ademosyne punctuada","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-35.7976,-43.6429
"2959","Ischichucasyne cladocosta","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-35.7976,-43.6429
"2960","Argentinosyne ischichucaensis","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-35.7976,-43.6429
"2962","Babuskaya elaterata","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Coleoptera",24,23,-35.7976,-43.6429
"3043","Dinoharpalus coptoclavoides","species","Tuvalian","",232,221.5,10.671,50.011501,24.39,30.22,"Coleoptera",23,22,14.0259,25.204
"3045","Stargelytron larissae","species","Tuvalian","",232,221.5,10.665,49.970001,24.4,30.18,"Coleoptera",23,22,14.0422,25.165
"3202","Holcoptera solitensis","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Coleoptera",23,21,-19.7049,4.0879
"3288","Phoroschizidae","family","Carnian","",237,228,80.349998,43.450001,82.99,47.04,"Coleoptera",24,23,65.468,49.9247
"3412","Coleoptera","order","Late Triassic","",237,201.3,119.565002,40.064999,131.8,42.6,"Coleoptera",24,20,105.312,45.6176
"3457","Coleoptera","order","Carnian","",237,228,131.149002,34.182999,134.61,17.81,"Coleoptera",24,23,116.7508,43.1157
"3485","Coptoclavia africana","species","Late Triassic","",237,201.3,20.514999,-8.435,12.24,-30.2,"Coleoptera",24,20,4.4946,-36.7007
"3599","Trialarva coburgensis","species","Tuvalian","",232,221.5,10.671,50.011501,24.39,30.22,"Coleoptera",23,22,14.0259,25.204
"3629","Triamyxa coprolithica","species","Tuvalian","",232,221.5,18.249166,50.669167,29.33,32.68,"Coleoptera",23,22,18.4639,28.045
"3668","Coleoptera","order","Tuvalian","",232,221.5,18.249166,50.669167,29.33,32.68,"Coleoptera",23,22,18.4639,28.045
"3728","Holcoptera rasnitsyni","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Coleoptera",23,21,31.1034,33.5539
"3753","Coleoptera","order","Norian","",228,208.5,-79.291603,35.5588,-12.48,8.87,"Coleoptera",23,21,-19.4187,3.1
"3754","Coleoptera","order","Carnian","",237,228,-77.626099,37.519001,-8.83,12.69,"Coleoptera",24,23,-18.0572,5.0463
"9011","Phanerogramma australis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Dermaptera",23,21,118.1832,-58.3847
"9111","Phanerogramma dunstani","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Dermaptera",23,21,118.1832,-58.3847
"3362","Metarchilimonia krzeminskorum","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"3442","Metarchilimonia solita","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"3565","Triassopsychoda olseni","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"3638","Yalea rectimedia","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"3744","Virginiptera certa","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"3851","Virginiptera similis","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"3913","Crosaphis virginiensis","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"4012","Prosechamyia trimedia","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"4112","Prosechamyia dimedia","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"11511","Vladiptera kovalevi","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Diptera",23,21,64.1849,55.1534
"12211","Nadiptera kaluginae","species","Carnian","",237,228,80.349998,43.450001,82.99,47.04,"Diptera",24,23,65.468,49.9247
"13811","Tillyardiptera prima","species","Norian","",228,208.5,152.800003,-27.533333,114.21,-60.71,"Diptera",23,21,118.3138,-58.3166
"13911","Austrocramptonomyia minuta","species","Norian","",228,208.5,152.800003,-27.533333,114.21,-60.71,"Diptera",23,21,118.3138,-58.3166
"14011","Veriplecia handlirschi","species","Norian","",228,208.5,152.800003,-27.533333,114.21,-60.71,"Diptera",23,21,118.3138,-58.3166
"3203","Architipula youngi","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"32111","Yalea argentata","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"32211","Alinka cara","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"5882","Crosaphis anomala","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Diptera",23,21,118.273,-58.3286
"7651","Virginiptera lativentra","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"766","Brachyrhyphus distortus","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"9971","Nematocera","suborder","Carnian","",237,228,12.05,46.529999,33.7,17.04,"Diptera",24,23,18.7572,16.4381
"16351","Trihennigma zavattierii","species","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Diptera",24,23,-35.4933,-47.6342
"23651","Tipulomorpha","infraorder","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"23661","Veriplecia rugosa","species","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"23671","Diptera","order","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Diptera",23,21,-19.7049,4.0879
"14113","Mesobaetis ornata","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Ephemeroptera",23,21,31.1034,33.5539
"11005","Triassoprobnis humilis","species","Norian","",228,208.5,37.049999,49.18,40.37,39.41,"Grylloblattodea",23,21,31.1034,33.5539
"2726","Grylloblattodea","order","Carnian","",237,228,27.5,-29.5,-0.14,-51.62,"Grylloblattodea",24,23,-1.7146,-58.3826
"29102","Euchauliodes distinctus","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Grylloblattodea",24,23,-4.7415,-59.7152
"31101","Triasseuryptilon acostai","species","Carnian","",237,228,-69.133003,-33.075001,-27.6,-39.29,"Grylloblattodea",24,23,-35.5109,-47.6319
"10105","Tipuloidea rhaetica","species","Carnian","",237,228,-69.1101,-33.0812,-27.58,-39.29,"Hemiptera",24,23,-35.4819,-47.637
"5616","Archescytinidae","family","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Hemiptera",23,21,-19.7049,4.0879
"5716","Naucoridae","family","Norian","",228,208.5,-79.668999,36.540901,-12.82,9.85,"Hemiptera",23,21,-19.7049,4.0879
"31012","Dunstania pulchra","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"31112","Mesogereon neuropunctatum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"31210","Mesojassus ipsviciensis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"31311","Mesocixiodes termioneura","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"31411","Paradunstania affinis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"31511","Dunstaniopsis triassica","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"31611","Chiliocycla scolopoides","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"31711","Mesoscytina australis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"31910","Mesodiphthera grandis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"32112","Mesocixius triassicus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"32212","Ipsvicia jonesi","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"32512","Eurymelidium australe","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"32711","Homoptera","suborder","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"32811","Triassocixius australicus","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"32912","Mesogereon superbum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"33012","Mesogereon compressum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"33111","Mesogereon affine","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"33212","Mesogereon shepherdi","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"33811","Apheloscyta mesocampta","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"33911","Tardilly prosboloides","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"34010","Tardilly dunstani","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"34211","Mesonirvana orthoclada","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"34410","Ipsviciopsis elegans","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"34612","Dunstaniidae","family","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"34711","Triassocoris myersi","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"34811","Triassocoris scutulum","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"34912","Triassocoris","genus","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"35010","Triassocoris ovalis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"35111","Triassocoris grandis","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"4083","Prosbolomorpha clara","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Hemiptera",24,23,-4.7415,-59.7152
"4091","Tennentsia protuberans","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Hemiptera",24,23,-4.7415,-59.7152
"4107","Protopsyllidiidae","family","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Hemiptera",24,23,-4.7415,-59.7152
"4132","Scytinoptera distorta","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Hemiptera",24,23,-4.7415,-59.7152
"4142","Leptoprosbole lepida","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Hemiptera",24,23,-4.7415,-59.7152
"4152","Dunstania petrophila","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Hemiptera",24,23,-4.7415,-59.7152
"4162","Karoontina magna","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Hemiptera",24,23,-4.7415,-59.7152
"4172","Triassogereon distinctum","species","Carnian","",237,228,26.833332,-31.466667,-2.97,-52.71,"Hemiptera",24,23,-4.7415,-59.7152
"5543","Popovigocimex yurii","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"5553","Yurigocimex popovi","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"5563","Lariojaprosbole melchori","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Hemiptera",24,23,-35.7976,-43.6429
"5572","Mesoscytina forsterae","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"5582","Apheloscyta mayae","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"5592","Fulgobole arcucciae","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"5603","Dysmorphoptiloides gigantea","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"5617","Dysmorphoptiloides pulcherrima","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"5623","Dysmorphoptiloides acostai","species","Carnian","",237,228,-69.114998,-33.080002,-27.58,-39.29,"Hemiptera",24,23,-35.4881,-47.636
"5632","Dysmorphoptiloides breviptera","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"5642","Bandelnielsenia chilena","species","Carnian","",237,228,-72.957001,-37.171001,-31.6,-43.48,"Hemiptera",24,23,-40.0616,-51.8657
"5651","Argentinocicada magna","species","Carnian","",237,228,-69.114998,-33.080002,-27.58,-39.29,"Hemiptera",24,23,-35.4881,-47.636
"5661","Argentinocicada minima","species","Carnian","",237,228,-69.114998,-33.080002,-27.58,-39.29,"Hemiptera",24,23,-35.4881,-47.636
"5672","Potrerillia nervosa","species","Carnian","",237,228,-69.114998,-33.080002,-27.58,-39.29,"Hemiptera",24,23,-35.4881,-47.636
"5943","Cacheutacicada kurtzae","species","Carnian","",237,228,-69.114998,-33.080002,-27.58,-39.29,"Hemiptera",24,23,-35.4881,-47.636
"5953","Dysmorphoptiloides kotejai","species","Carnian","",237,228,-69.113998,-29.080999,-27.76,-35.29,"Hemiptera",24,23,-35.7976,-43.6429
"5962","Saaloscytina carmonae","species","Carnian","",237,228,-67.816666,-29.833332,-26.33,-36.01,"Hemiptera",24,23,-34.1708,-44.33
"6343","Woottonia phalerata","species","Norian","",228,208.5,85.199997,47.5,80.08,58.25,"Hemiptera",23,21,64.1849,55.1534
"8352","Triassothea analis","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"12492","Scytinopteridae","family","Anisian","Norian",247.2,208.5,147.294006,-42.860001,78.54,-72.93,"Hemiptera",25,21,91.5912,-69.4716
"14781","Eoscarterella media","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15061","Mesothymbris perkinsi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15113","Mesonirvana abrupta","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15122","Triassoscelis anomala","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15132","Crosbella elongata","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15162","Mesojassus australis","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15172","Hylicella colorata","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15192","Mesojassula marginata","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15202","Trifidella perfecta","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15222","Dysmorphoptiloides elongata","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15232","Mesocixius parvus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15262","Fletcheriana triassica","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15272","Triassoaphis cubitus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15282","Platyscytinella paradoxa","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15292","Hexascytina tillyardi","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15302","Triscytina rotundata","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"15481","Knezouria unicus","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,118.3176,-58.3883
"16671","Dytoscytina ejuncida","species","Late Triassic","",237,201.3,116.425003,25.83,126.02,24.99,"Hemiptera",24,20,103.9409,25.9619
"16692","Sinisbole juvenis","species","Norian","",228,208.5,113.800003,27.995001,123.59,28.57,"Hemiptera",23,21,100.7363,27.3634
"16714","Lacunisbole ligonis","species","Carnian","",237,228,113.620003,24.700001,118.3,1.2,"Hemiptera",24,23,101.6089,24.1594
"16721","Apheloscyta xiangdongensis","species","Norian","",228,208.5,113.800003,27.995001,123.59,28.57,"Hemiptera",23,21,100.7363,27.3634
"16821","Ipsvicioides minimus","species","Carnian","",237,228,131.169998,34.185001,134.63,17.8,"Hemiptera",24,23,116.7747,43.1149
"16831","Szeiinia huanglongensis","species","Late Triassic","",237,201.3,109.800003,35.599998,120.32,40.29,"Hemiptera",24,20,93.4077,42.994
"17162","Disivicia tianshanensis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17172","Suljuktaja turkestanensis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17182","Kerjieprosbole stigmatis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17192","Kerjiecoris oopsis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17202","Lacocorixa divena","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17213","Cutitegmena oonis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17221","Crypsacorixa tachis","species","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17232","Homoptera","suborder","Carnian","",237,228,88.18,43.125,90.36,50.01,"Hemiptera",24,23,72.2225,53.8274
"17401","Mesojassus ipsviciensis","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17422","Heteronella marksei","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17432","Heterojassus membranaceus","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17441","Heteroptera","suborder","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17451","Tricrosbia minuta","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17482","Cercopoidea","superfamily","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17501","Homoptera","suborder","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17513","Hemiptera","order","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"17522","Heterochterus timmsii","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"18091","Hexascytina tillyardi","species","Norian","",228,208.5,152.800003,-27.533333,114.21,-60.71,"Hemiptera",23,21,118.3138,-58.3166
"18108","Microscytinella radians","species","Norian","",228,208.5,152.800003,-27.533333,114.21,-60.71,"Hemiptera",23,21,118.3138,-58.3166
"18115","Platyscytinella paradoxa","species","Norian","",228,208.5,152.800003,-27.533333,114.21,-60.71,"Hemiptera",23,21,118.3138,-58.3166
"18814","Pseudipsvicia ala","species","Norian","",228,208.5,152.753998,-27.621,114.05,-60.76,"Hemiptera",23,21,118.1832,-58.3847
"19392","Lufengnacta corrugis","species","Norian","",228,208.5,101.900002,25.15,111.87,25.1,"Hemiptera",23,21,90.3889,21.6403
"19621","Dysmorphoptiloides acostai","species","Carnian","",237,228,-67.76667,-29.883333,-26.28,-36.05,"Hemiptera",24,23,-34.106,-44.3772
"19942","Mesocixius parvus","species","Norian","",228,208.5,152.768997,-27.549999,114.15,-60.71,"Hemiptera",23,21,118.2538,-58.3227
"19952","Carsburgia knezouri","species","Norian","",228,208.5,152.826996,-27.606001,114.17,-60.79,"Hemiptera",23,21,118.3089,-58.393
"19962","Carsburgia knezouri","species","Norian","",228,208.5,152.830002,-27.6,114.18,-60.78,"Hemiptera",23,21,118.3176,-58.3883
"20002","Dysmorphoptiloides elongata","species","Norian","",228,208.5,152.800003,-27.546,114.2,-60.72,"Hemiptera",23,21,118.3055,-58.3285
"20042","Tennentsia princeps","species","Norian","",228,208.5,152.781998,-27.552,114.17,-60.72,"Hemiptera",23,21,118.273,-58.3286
"20062","Heterochterus timmsii","species","Norian","",228,208.5,152.783997,-27.544001,114.18,-60.71,"Hemiptera",23,21,118.2815,-58.3217
"20072","Tennentsia princeps","species","Norian","",228,208.5,152.800003,-27.546,114.2,-60.72,"Hemiptera",23,21,118.3055,-58.3285
"20392","Duraznoscarta ramosa","species","Carnian","",237,228,-69.119003,-33.077999,-27.59,-39.29,"Hemiptera",24,23,-35.4933,-47.6342
"20402","Argentinoscytina clara","species","Carnian","",237,228,-69.1101,-33.0812,-27.58,-39.29,"Hemiptera",24,23,-35.4819,-47.637
"20415","Protopsyllidiidae","family","Carnian","",237,228,-69.1101,-33.0812,-27.58,-39.29,"Hemiptera",24,23,-35.4819,-47.637
